ngram,freq,COMP,NEG,NEUT,None,POS,max.value,max.prop
악화,1,0,1,0,0,0,NEG,1
악화,1,0,1,0,0,0,NEG,1
안,16,0,0.5625,0.125,0.0625,0.25,NEG,0.5625
안,10,0,0.5,0.1,0.1,0.3,NEG,0.5
안,1,0,1,0,0,0,NEG,1
안,1,0,1,0,0,0,NEG,1
안,1,0,0,0,0,1,POS,1
안,1,0,0,0,0,1,POS,1
안,1,0,1,0,0,0,NEG,1
안,1,0,1,0,0,0,NEG,1
안,1,0,1,0,0,0,NEG,1
안,1,0,0,0,0,1,POS,1
안,1,0,0,0,0,1,POS,1
안,1,0,1,0,0,0,NEG,1
안,2,0,0.5,0.5,0,0,NEG,0.5
안,1,0,0,1,0,0,NEUT,1
안,1,0,1,0,0,0,NEG,1
안,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
안,1,0,0,1,0,0,NEUT,1
안,1,0,0,1,0,0,NEUT,1
안,1,0,1,0,0,0,NEG,1
안,1,0,1,0,0,0,NEG,1
안,2,0,0.5,0,0,0.5,NEG,0.5
안개,1,0,0,1,0,0,NEUT,1
안개,1,0,0,1,0,0,NEUT,1
안개,1,0,0,1,0,0,NEUT,1
안무가,1,0,0,0,0,1,POS,1
안방,1,0,0,0,0,1,POS,1
안방,1,0,0,0,0,1,POS,1
안방,1,0,0,0,0,1,POS,1
안보,1,0,0,0,0,1,POS,1
안보,1,0,0,0,0,1,POS,1
안보,1,0,0,0,0,1,POS,1
안스럽,1,0,1,0,0,0,NEG,1
안전,4,0,0.5,0,0,0.5,NEG,0.5
안전,1,0,1,0,0,0,NEG,1
안전,1,0,1,0,0,0,NEG,1
안전,2,0,0,0,0,1,POS,1
안전,1,0,0,0,0,1,POS,1
안절부절못하,1,0,0,0,0,1,POS,1
안정,1,0,1,0,0,0,NEG,1
안타까워하,1,0,1,0,0,0,NEG,1
안타깝,2,0,1,0,0,0,NEG,1
앉,1,0,0,1,0,0,NEUT,1
앉,1,0,0,1,0,0,NEUT,1
않,1,0,1,0,0,0,NEG,1
않,88,0.011363636,0.556818182,0.022727273,0.056818182,0.352272727,NEG,0.556818182
않,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
않,1,0,1,0,0,0,NEG,1
않,1,0,1,0,0,0,NEG,1
않,4,0,0.25,0.25,0,0.5,POS,0.5
않,1,0,1,0,0,0,NEG,1
않,1,0,0,0,0,1,POS,1
않,1,0,0,0,0,1,POS,1
않,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
않,1,0,0,0,0,1,POS,1
않,1,0,1,0,0,0,NEG,1
않,1,0,0,0,0,1,POS,1
않,1,0,0,0,0,1,POS,1
않,1,0,1,0,0,0,NEG,1
않,1,0,1,0,0,0,NEG,1
않,2,0,0,0,0.5,0.5,None,0.5
않,1,0,0,0,0,1,POS,1
않,1,0,0,0,1,0,None,1
않,5,0,0.2,0,0.2,0.6,POS,0.6
않,1,0,0,0,0,1,POS,1
않,1,0,1,0,0,0,NEG,1
않,2,0,0,0,0.5,0.5,None,0.5
않,1,0,0,0,0,1,POS,1
않,4,0,1,0,0,0,NEG,1
않,1,0,1,0,0,0,NEG,1
않,1,0,1,0,0,0,NEG,1
않,1,0,1,0,0,0,NEG,1
않,4,0,0.5,0,0,0.5,NEG,0.5
않,4,0,0.5,0,0,0.5,NEG,0.5
않,1,0,0,0,1,0,None,1
않,1,0,0,0,1,0,None,1
않,1,1,0,0,0,0,COMP,1
않,1,0,0,0,1,0,None,1
알,11,0,0.363636364,0.090909091,0.090909091,0.454545455,POS,0.454545455
알,1,0,0,0,0,1,POS,1
알,1,0,0,0,0,1,POS,1
알,2,0,0.5,0,0,0.5,NEG,0.5
알,1,0,0,0,0,1,POS,1
알,1,0,1,0,0,0,NEG,1
알,1,0,0,0,0,1,POS,1
알,1,0,0,0,0,1,POS,1
알,3,0,0,0.333333333,0.333333333,0.333333333,NEUT,0.333333333
알,3,0,0,0.333333333,0.333333333,0.333333333,NEUT,0.333333333
알,1,0,1,0,0,0,NEG,1
알,1,0,1,0,0,0,NEG,1
알,1,0,1,0,0,0,NEG,1
알,1,0,1,0,0,0,NEG,1
알뜰,1,0,0,0,0,1,POS,1
알뜰,1,0,0,0,0,1,POS,1
알뜰히,1,0,1,0,0,0,NEG,1
알뜰히,1,0,1,0,0,0,NEG,1
알뜰히,1,0,1,0,0,0,NEG,1
알리,12,0.083333333,0.166666667,0.083333333,0,0.666666667,POS,0.666666667
알리,8,0,0.125,0.125,0,0.75,POS,0.75
알리,8,0,0.125,0.125,0,0.75,POS,0.75
알리,1,1,0,0,0,0,COMP,1
알리,1,1,0,0,0,0,COMP,1
알쏭달쏭,1,0,0,1,0,0,NEUT,1
알쏭달쏭,1,0,0,1,0,0,NEUT,1
알코올,1,0,1,0,0,0,NEG,1
알코올,1,0,1,0,0,0,NEG,1
알코올,1,0,1,0,0,0,NEG,1
앓,2,0,0.5,0,0,0.5,NEG,0.5
앓,1,0,0,0,0,1,POS,1
앓,1,0,0,0,0,1,POS,1
암흑,1,0,0,0,0,1,POS,1
암흑,1,0,0,0,0,1,POS,1
암흑,1,0,0,0,0,1,POS,1
압도,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
압도,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
압도,2,0,0.5,0.5,0,0,NEG,0.5
압도,1,0,0,0,0,1,POS,1
압박,1,0,1,0,0,0,NEG,1
압박,1,0,1,0,0,0,NEG,1
압박,1,0,1,0,0,0,NEG,1
앗,1,0,1,0,0,0,NEG,1
앗,1,0,1,0,0,0,NEG,1
앗,1,0,1,0,0,0,NEG,1
았,41,0,0.536585366,0.097560976,0.048780488,0.317073171,NEG,0.536585366
았,1,0,0,0,0,1,POS,1
았,1,0,1,0,0,0,NEG,1
았,2,0,1,0,0,0,NEG,1
았,4,0,0.5,0,0,0.5,NEG,0.5
았,1,0,0,0,0,1,POS,1
았,1,0,0,0,0,1,POS,1
았,1,0,0,0,0,1,POS,1
았,1,0,0,0,0,1,POS,1
았,1,0,1,0,0,0,NEG,1
았,8,0,0.375,0.375,0,0.25,NEG,0.375
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,4,0,0.5,0.25,0.25,0,NEG,0.5
았,1,0,0,0,1,0,None,1
았,1,0,1,0,0,0,NEG,1
았,1,0,0,1,0,0,NEUT,1
았,1,0,1,0,0,0,NEG,1
았,2,0,0.5,0,0.5,0,NEG,0.5
았,4,0,0.25,0,0,0.75,POS,0.75
았,1,0,0,0,0,1,POS,1
았,1,0,0,0,0,1,POS,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,1,0,1,0,0,0,NEG,1
았,2,0,1,0,0,0,NEG,1
았었,1,0,1,0,0,0,NEG,1
았었,1,0,1,0,0,0,NEG,1
앙상,1,0,1,0,0,0,NEG,1
앙상,1,0,1,0,0,0,NEG,1
앙상,1,0,1,0,0,0,NEG,1
앞,6,0,0.5,0.166666667,0,0.333333333,NEG,0.5
앞,1,0,1,0,0,0,NEG,1
앞,1,0,1,0,0,0,NEG,1
앞,1,0,0,0,0,1,POS,1
앞,1,0,0,0,0,1,POS,1
앞,1,0,1,0,0,0,NEG,1
앞,1,0,1,0,0,0,NEG,1
앞,2,0,0.5,0.5,0,0,NEG,0.5
앞,1,0,0,1,0,0,NEUT,1
앞,1,0,0,0,0,1,POS,1
앞,1,0,0,0,0,1,POS,1
앞서,1,0,1,0,0,0,NEG,1
앞장,1,0,0,0,0,1,POS,1
앞장,1,0,0,0,0,1,POS,1
애,1,0,1,0,0,0,NEG,1
애,1,0,1,0,0,0,NEG,1
애꿎,1,0,1,0,0,0,NEG,1
애끊,1,1,0,0,0,0,COMP,1
애니메이션,1,0,0,0,0,1,POS,1
애니메이션,1,0,0,0,0,1,POS,1
애니메이션,1,0,0,0,0,1,POS,1
애닯,1,1,0,0,0,0,COMP,1
애용,2,0,0,0,0,1,POS,1
애용,1,0,0,0,0,1,POS,1
애용,1,0,0,0,0,1,POS,1
애정,1,0,0,0,0,1,POS,1
애정,1,0,0,0,0,1,POS,1
애정,1,0,0,0,0,1,POS,1
애타,1,0,0,0,0,1,POS,1
애타,1,0,0,0,0,1,POS,1
애타,1,0,0,0,0,1,POS,1
애틋,1,0,0,0,0,1,POS,1
애틋,1,0,0,0,0,1,POS,1
액수,1,0,1,0,0,0,NEG,1
액수,1,0,1,0,0,0,NEG,1
액수,1,0,1,0,0,0,NEG,1
앱시다,1,0,1,0,0,0,NEG,1
앳되,1,0,0,0,0,1,POS,1
앳되,1,0,0,0,0,1,POS,1
앳되,1,0,0,0,0,1,POS,1
야,1,0,0,0,1,0,None,1
야,4,0,0.5,0.25,0.25,0,NEG,0.5
야,3,0,0,0,1,0,None,1
야,1,0,0,0,1,0,None,1
야릇,1,0,0,1,0,0,NEUT,1
야릇,1,0,0,1,0,0,NEUT,1
약,1,0,1,0,0,0,NEG,1
약,1,0,1,0,0,0,NEG,1
약,1,0,1,0,0,0,NEG,1
약간,2,1,0,0,0,0,COMP,1
약간,2,1,0,0,0,0,COMP,1
약간,1,1,0,0,0,0,COMP,1
약간,1,1,0,0,0,0,COMP,1
약골,1,0,1,0,0,0,NEG,1
약속,2,0,0,0,0,1,POS,1
약속,1,0,0,0,0,1,POS,1
약속,1,0,0,0,0,1,POS,1
약속,1,0,0,0,0,1,POS,1
약탈,1,0,1,0,0,0,NEG,1
약하,2,0,1,0,0,0,NEG,1
약하,1,0,1,0,0,0,NEG,1
약하,1,0,1,0,0,0,NEG,1
약혼,1,0,1,0,0,0,NEG,1
약혼,1,0,1,0,0,0,NEG,1
약혼,1,0,1,0,0,0,NEG,1
약화,1,0,0,0,0,1,POS,1
약화,1,0,0,0,0,1,POS,1
양,1,0,0,0,0,1,POS,1
양,1,0,0,0,0,1,POS,1
양,1,0,0,0,0,1,POS,1
양보,1,0,1,0,0,0,NEG,1
양보,1,0,1,0,0,0,NEG,1
양보,1,0,1,0,0,0,NEG,1
양상,1,0,1,0,0,0,NEG,1
양상,1,0,1,0,0,0,NEG,1
양상,1,0,1,0,0,0,NEG,1
양식,1,0,0,0,0,1,POS,1
양심,1,0,1,0,0,0,NEG,1
양심,1,0,1,0,0,0,NEG,1
양심,1,0,1,0,0,0,NEG,1
양탄자,1,0,0,0,0,1,POS,1
양탄자,1,0,0,0,0,1,POS,1
양탄자,1,0,0,0,0,1,POS,1
얘기,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
얘기,1,0,0,0,0,1,POS,1
얘기,1,0,0,0,0,1,POS,1
얘기,1,0,0,0,0,1,POS,1
얘기,1,0,0,0,0,1,POS,1
얘기,1,0,1,0,0,0,NEG,1
얘기,1,0,1,0,0,0,NEG,1
어*,2,0,1,0,0,0,NEG,1
어*,1,0,1,0,0,0,NEG,1
어*,1,0,1,0,0,0,NEG,1
어,121,0.033057851,0.396694215,0.041322314,0.033057851,0.495867769,POS,0.495867769
어,5,0,0.2,0,0.2,0.6,POS,0.6
어,1,0,1,0,0,0,NEG,1
어,2,0,0,0,0,1,POS,1
어,1,0,0,0,1,0,None,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
어,1,0,0,0,0,1,POS,1
어,5,0,0.4,0,0,0.6,POS,0.6
어,2,0,0.5,0,0,0.5,NEG,0.5
어,5,0,0.2,0.2,0,0.6,POS,0.6
어,1,0,0,0,0,1,POS,1
어,1,0,0,1,0,0,NEUT,1
어,1,0,1,0,0,0,NEG,1
어,2,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,1,0,0,0,0,COMP,1
어,1,1,0,0,0,0,COMP,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,4,0.25,0.25,0,0,0.5,POS,0.5
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,1,0,0,0,0,COMP,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,4,0,0.5,0,0,0.5,NEG,0.5
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,3,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,2,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,3,0,0,0,0,1,POS,1
어,2,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,14,0.142857143,0.642857143,0,0,0.214285714,NEG,0.642857143
어,7,0.142857143,0.714285714,0,0,0.142857143,NEG,0.714285714
어,2,0,0.5,0,0,0.5,NEG,0.5
어,1,0,0,0,0,1,POS,1
어,1,1,0,0,0,0,COMP,1
어,13,0,0.307692308,0,0,0.692307692,POS,0.692307692
어,1,0,1,0,0,0,NEG,1
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,0,1,POS,1
어,1,0,1,0,0,0,NEG,1
어,26,0,0.307692308,0.076923077,0.038461538,0.576923077,POS,0.576923077
어,1,0,1,0,0,0,NEG,1
어,4,0,0.25,0.25,0,0.5,POS,0.5
어,1,0,0,0,0,1,POS,1
어,1,0,0,0,1,0,None,1
어,1,0,1,0,0,0,NEG,1
어,1,0,1,0,0,0,NEG,1
어,5,0,0.4,0,0.2,0.4,NEG,0.4
어,1,0,1,0,0,0,NEG,1
어,1,0,0,0,0,1,POS,1
어,6,0.5,0.333333333,0.166666667,0,0,COMP,0.5
어깨,1,0,0,0,0,1,POS,1
어깨,1,0,0,0,0,1,POS,1
어깨,1,0,0,0,0,1,POS,1
어느,5,0.2,0.4,0,0.2,0.2,NEG,0.4
어느,1,0,0,0,1,0,None,1
어느,1,0,0,0,1,0,None,1
어느,1,1,0,0,0,0,COMP,1
어느,1,1,0,0,0,0,COMP,1
어느,1,0,0,0,0,1,POS,1
어느,1,0,0,0,0,1,POS,1
어느,1,0,1,0,0,0,NEG,1
어느,1,0,1,0,0,0,NEG,1
어느,1,0,1,0,0,0,NEG,1
어느,1,0,1,0,0,0,NEG,1
어다,1,0,1,0,0,0,NEG,1
어다,1,0,1,0,0,0,NEG,1
어다,1,0,1,0,0,0,NEG,1
어다가,1,0,0,0,1,0,None,1
어도,4,0,0.25,0,0.75,0,None,0.75
어도,1,0,1,0,0,0,NEG,1
어도,1,0,1,0,0,0,NEG,1
어둠,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
어둠,1,0,0,0,0,1,POS,1
어둠,1,0,0,0,0,1,POS,1
어둠,1,0,0,0,0,1,POS,1
어둠,1,0,0,0,0,1,POS,1
어둡,1,0,1,0,0,0,NEG,1
어디,3,0.333333333,0.333333333,0,0.333333333,0,COMP,0.333333333
어디,1,0,1,0,0,0,NEG,1
어디,1,0,1,0,0,0,NEG,1
어디,2,0.5,0,0,0.5,0,COMP,0.5
어디,1,0,0,0,1,0,None,1
어디,1,1,0,0,0,0,COMP,1
어떠,1,0,1,0,0,0,NEG,1
어떠,1,0,1,0,0,0,NEG,1
어떠,1,0,1,0,0,0,NEG,1
어떤,8,0.125,0.375,0,0.25,0.25,NEG,0.375
어떤,1,0,1,0,0,0,NEG,1
어떤,1,0,1,0,0,0,NEG,1
어떤,1,0,1,0,0,0,NEG,1
어떤,1,0,1,0,0,0,NEG,1
어떤,1,0,0,0,0,1,POS,1
어떤,1,0,0,0,0,1,POS,1
어떤,1,0,0,0,0,1,POS,1
어떤,1,0,0,0,0,1,POS,1
어떤,1,1,0,0,0,0,COMP,1
어떤,1,1,0,0,0,0,COMP,1
어떤,1,0,1,0,0,0,NEG,1
어떤,1,0,1,0,0,0,NEG,1
어떻,6,0,0.333333333,0,0.5,0.166666667,None,0.5
어떻,2,0,0,0,0.5,0.5,None,0.5
어떻,1,0,0,0,0,1,POS,1
어떻,1,0,0,0,1,0,None,1
어떻,1,0,1,0,0,0,NEG,1
어떻,1,0,0,0,1,0,None,1
어떻,1,0,1,0,0,0,NEG,1
어떻든,1,0,0,0,1,0,None,1
어라,3,0,0,0,0.333333333,0.666666667,POS,0.666666667
어려움,2,0,0.5,0,0,0.5,NEG,0.5
어려움,1,0,0,0,0,1,POS,1
어려움,1,0,0,0,0,1,POS,1
어려움,1,0,1,0,0,0,NEG,1
어려움,1,0,1,0,0,0,NEG,1
어렵,21,0,0.761904762,0,0,0.238095238,NEG,0.761904762
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,1,0,0,0,NEG,1
어렵,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
어렵,1,0,0,0,0,1,POS,1
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,0,0,0,1,POS,1
어렵,1,0,0,0,0,1,POS,1
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,1,0,0,0,NEG,1
어렵,1,0,0,0,0,1,POS,1
어렵,1,0,0,0,0,1,POS,1
어루만지,1,0,0,0,0,1,POS,1
어리,2,0,1,0,0,0,NEG,1
어리,1,0,1,0,0,0,NEG,1
어리,1,0,1,0,0,0,NEG,1
어리,1,0,1,0,0,0,NEG,1
어리,1,0,1,0,0,0,NEG,1
어리,1,0,0,0,0,1,POS,1
어리광,1,0,1,0,0,0,NEG,1
어리광,1,0,1,0,0,0,NEG,1
어리광,1,0,1,0,0,0,NEG,1
어린이,4,0,0,0.25,0,0.75,POS,0.75
어린이,4,0,0,0.25,0,0.75,POS,0.75
어린이,1,0,0,0,0,1,POS,1
어린이,1,0,0,0,0,1,POS,1
어린이,1,0,0,0,0,1,POS,1
어린이,1,0,0,1,0,0,NEUT,1
어머니,2,0,0.5,0,0,0.5,NEG,0.5
어머니,1,0,0,0,0,1,POS,1
어머니,1,0,0,0,0,1,POS,1
어머니,1,0,1,0,0,0,NEG,1
어머니,1,0,1,0,0,0,NEG,1
어서,6,0,0.666666667,0.166666667,0,0.166666667,NEG,0.666666667
어서,1,0,1,0,0,0,NEG,1
어서,1,0,1,0,0,0,NEG,1
어서,1,0,0,0,0,1,POS,1
어서,1,0,0,0,0,1,POS,1
어서,2,0,0.5,0.5,0,0,NEG,0.5
어서,2,0,0.5,0.5,0,0,NEG,0.5
어서,1,0,1,0,0,0,NEG,1
어서,1,0,1,0,0,0,NEG,1
어야,34,0,0.058823529,0.058823529,0.794117647,0.088235294,None,0.794117647
어야,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
어야,1,0,0,1,0,0,NEUT,1
어야,1,0,0,0,0,1,POS,1
어야,26,0,0.038461538,0.038461538,0.846153846,0.076923077,None,0.846153846
어야,1,0,0,1,0,0,NEUT,1
어야,2,0,0,0,0,1,POS,1
어야,1,0,1,0,0,0,NEG,1
어야만,1,1,0,0,0,0,COMP,1
어야만,1,1,0,0,0,0,COMP,1
어야만,1,1,0,0,0,0,COMP,1
어야지요,1,0,0,0,0,1,POS,1
어요,3,0,0.666666667,0,0.333333333,0,NEG,0.666666667
어요,1,0,1,0,0,0,NEG,1
어요,1,0,1,0,0,0,NEG,1
어요,6,0,0.333333333,0,0.166666667,0.5,POS,0.5
어우러지,3,0,0,0,0,1,POS,1
어우러지,1,0,0,0,0,1,POS,1
어우러지,1,0,0,0,0,1,POS,1
어지럼증,1,0,1,0,0,0,NEG,1
어지럼증,1,0,1,0,0,0,NEG,1
어지럼증,1,0,1,0,0,0,NEG,1
어쨌든,1,0,0,0,1,0,None,1
어쩌,4,0.25,0.75,0,0,0,NEG,0.75
어쩌,1,0,1,0,0,0,NEG,1
어쩌,1,0,1,0,0,0,NEG,1
어쩌,3,0.333333333,0.666666667,0,0,0,NEG,0.666666667
어쩌,3,0.333333333,0.666666667,0,0,0,NEG,0.666666667
어찌,1,0,0,0,1,0,None,1
어처구니,1,0,1,0,0,0,NEG,1
어처구니,1,0,1,0,0,0,NEG,1
억,1,0,1,0,0,0,NEG,1
억,1,0,1,0,0,0,NEG,1
억,1,0,1,0,0,0,NEG,1
억울,1,0,0,0,0,1,POS,1
억울,1,0,0,0,0,1,POS,1
억울,1,0,0,0,0,1,POS,1
억지,1,0,1,0,0,0,NEG,1
억지,1,0,1,0,0,0,NEG,1
억지,1,0,1,0,0,0,NEG,1
언로,2,0,0.5,0,0,0.5,NEG,0.5
언로,1,0,1,0,0,0,NEG,1
언로,1,0,1,0,0,0,NEG,1
언론,2,0,0.5,0,0,0.5,NEG,0.5
언론,1,0,0,0,0,1,POS,1
언제,1,0,1,0,0,0,NEG,1
언제,1,0,1,0,0,0,NEG,1
언제,1,0,1,0,0,0,NEG,1
언젠가,1,0,0,0,0,1,POS,1
언젠가,1,0,0,0,0,1,POS,1
언젠가,1,0,0,0,0,1,POS,1
얻,9,0,0.111111111,0,0,0.888888889,POS,0.888888889
얻,2,0,0.5,0,0,0.5,NEG,0.5
얻,1,0,0,0,0,1,POS,1
얻,1,0,1,0,0,0,NEG,1
얻,1,0,0,0,0,1,POS,1
얻,1,0,0,0,0,1,POS,1
얼,1,0,0,0,0,1,POS,1
얼,1,0,0,0,0,1,POS,1
얼,1,0,0,0,0,1,POS,1
얼굴,3,0.333333333,0.333333333,0,0,0.333333333,COMP,0.333333333
얼굴,1,0,0,0,0,1,POS,1
얼굴,1,0,0,0,0,1,POS,1
얼굴,1,1,0,0,0,0,COMP,1
얼굴,1,1,0,0,0,0,COMP,1
얼굴,1,0,1,0,0,0,NEG,1
얼굴,1,0,1,0,0,0,NEG,1
얼마,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
얼마,1,0,1,0,0,0,NEG,1
얼마,1,0,1,0,0,0,NEG,1
얼마,2,0,0.5,0,0,0.5,NEG,0.5
얼마,2,0,0.5,0,0,0.5,NEG,0.5
얼마나,7,0,0.428571429,0,0,0.571428571,POS,0.571428571
얼마나,1,0,1,0,0,0,NEG,1
얼마나,1,0,1,0,0,0,NEG,1
얼마나,2,0,0.5,0,0,0.5,NEG,0.5
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,1,0,0,0,NEG,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,0,0,0,1,POS,1
얼마나,1,0,1,0,0,0,NEG,1
얼마나,1,0,1,0,0,0,NEG,1
얼싸안,1,0,0,0,0,1,POS,1
얼씬거리,1,0,1,0,0,0,NEG,1
얼핏,2,0,0,0.5,0,0.5,NEUT,0.5
얼핏,1,0,0,1,0,0,NEUT,1
얼핏,1,0,0,1,0,0,NEUT,1
얼핏,1,0,0,0,0,1,POS,1
얼핏,1,0,0,0,0,1,POS,1
얽매이,1,0,0,0,0,1,POS,1
얽매이,1,0,0,0,0,1,POS,1
얽매이,1,0,0,0,0,1,POS,1
엄마,4,0.25,0.75,0,0,0,NEG,0.75
엄마,1,0,1,0,0,0,NEG,1
엄마,1,0,1,0,0,0,NEG,1
엄마,1,0,1,0,0,0,NEG,1
엄마,1,0,1,0,0,0,NEG,1
엄마,1,1,0,0,0,0,COMP,1
엄마,1,1,0,0,0,0,COMP,1
엄마,1,0,1,0,0,0,NEG,1
엄마,1,0,1,0,0,0,NEG,1
엄밀히,1,0,0,0,1,0,None,1
엄밀히,1,0,0,0,1,0,None,1
엄밀히,1,0,0,0,1,0,None,1
엄숙,1,0,0,0,0,1,POS,1
엄숙,1,0,0,0,0,1,POS,1
엄숙,1,0,0,0,0,1,POS,1
엄연,1,0,0,0,0,1,POS,1
엄연,1,0,0,0,0,1,POS,1
엄연히,1,0,0,0,1,0,None,1
엄청나,4,0,0.25,0,0,0.75,POS,0.75
엄청나,1,0,0,0,0,1,POS,1
엄청나,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
엄청나,1,0,0,0,0,1,POS,1
엄청나,1,0,0,0,0,1,POS,1
엄청나,1,0,1,0,0,0,NEG,1
업,1,0,0,0,0,1,POS,1
업,1,0,0,0,0,1,POS,1
업,1,0,0,0,0,1,POS,1
업무,2,0,1,0,0,0,NEG,1
업무,1,0,1,0,0,0,NEG,1
업무,1,0,1,0,0,0,NEG,1
업무,1,0,1,0,0,0,NEG,1
없,103,0.019417476,0.59223301,0.048543689,0.13592233,0.203883495,NEG,0.59223301
없,1,0,1,0,0,0,NEG,1
없,1,0,0,1,0,0,NEUT,1
없,1,0,1,0,0,0,NEG,1
없,7,0.142857143,0.428571429,0.142857143,0.142857143,0.142857143,NEG,0.428571429
없,1,0,0,1,0,0,NEUT,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,0,0,1,0,None,1
없,1,1,0,0,0,0,COMP,1
없,1,0,0,0,0,1,POS,1
없,1,0,1,0,0,0,NEG,1
없,4,0,0.5,0.5,0,0,NEG,0.5
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,2,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,2,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,0,0,0,1,POS,1
없,1,0,0,0,0,1,POS,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,3,0,0.333333333,0,0.333333333,0.333333333,NEG,0.333333333
없,1,0,0,0,0,1,POS,1
없,1,0,0,0,1,0,None,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,2,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없,1,0,1,0,0,0,NEG,1
없이,17,0,0.470588235,0.176470588,0.058823529,0.294117647,NEG,0.470588235
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
없이,1,0,1,0,0,0,NEG,1
